date,open,high,low,close,volume,ret
2015-05-23,240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,14605000,-0.006160084501103912
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000,0.008674087312006046
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,14423900,-0.016077734830484965
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000,2.529049072865961e-05
2015-05-27,237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,18837000,0.0007040801201424068
2015-05-28,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,13829600,0.0005266583962282316
2015-05-29,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,14805000,-0.0013151069966266735
2015-05-30,237.0919952392578,237.0930023193359,232.04600524902344,233.34500122070312,14098600,-0.015947042706826734
2015-05-31,233.1349945068359,233.2519989013672,229.54200744628903,230.19000244140625,14730800,-0.013612984892928127
2015-06-01,230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,26090500,-0.032065210637688614
2015-06-02,222.8939971923828,226.41600036621097,222.41900634765625,225.8029937744141,20459000,0.012823055324273793
2015-06-03,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,17752400,0.00031438017957116854
2015-06-04,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,14728100,-0.006885832118475905
2015-06-05,224.1540069580078,225.9680023193359,223.1790008544922,224.95199584960935,18056500,0.002795569450765387
2015-06-06,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,11131500,0.0029607228818376284
2015-06-07,225.5959930419922,226.19400024414065,222.65199279785156,222.88099670410156,13318400,-0.012209768590979025
2015-06-08,222.8789978027344,229.46400451660156,222.83900451660156,228.4889984130859,23378400,0.024850080233436732
2015-06-09,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,28353100,0.0024435445103695758
2015-06-10,228.9949951171875,229.7819976806641,228.0099945068359,228.8029937744141,15904800,-0.0010702625984199304
2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,14416000,0.003934540853908314
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,14017700,0.0012051366843483038
2015-06-13,229.9199981689453,232.65199279785156,229.2100067138672,232.40199279785156,13305300,0.010467578165980995
2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757812,12165900,0.004897611391449256
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100,0.013946807230271138
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.89500427246097,41612000,0.05772152352003601
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,43858400,-0.00644174688882212
2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,30980200,-0.0011117713391535112
2015-06-19,249.04299926757812,250.9770050048828,243.78700256347656,244.6060028076172,23965300,-0.017832259441455525
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,20608100,0.0024744011301841206
2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,10600900,-0.0051844736489190454
2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,17692500,0.012409180462625208
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,-0.010967245914401352
2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,17344900,-0.015598171178905587
2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,16133100,0.00945146884397475
2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,13983500,0.0032689569671338244
2015-06-27,243.5489959716797,251.33900451660156,243.11700439453125,250.9900054931641,20488600,0.029910238649985002
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,15137600,-0.007916041018021671
2015-06-29,248.7209930419922,257.1730041503906,248.58099365234375,257.0639953613281,34742900,0.03182798451698441
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,0.023102661546717907
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,-0.017064046599051412
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,-0.012485740380607286
2015-07-03,255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,19033800,0.003611140537128755
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,0.017594399701258708
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,0.04139866364903754
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,-0.010659248530482286
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,-0.010548688624993648
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,0.01705095721058097
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,-0.005766569135055685
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,0.056558632505455265
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,0.02844776519770061
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,0.05880019194966264
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,-0.06242651475623316
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,-0.015841069719805347
2015-07-15,288.0450134277344,293.24798583984375,285.36700439453125,285.8290100097656,27486600,-0.0057038327096080475
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,-0.027452597215516125
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,0.00496088681237782
2015-07-18,279.33099365234375,282.5270080566406,274.07501220703125,274.9010009765625,25187100,-0.016491018120761647
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,-0.004692632405765162
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,0.019425230515446274
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,-0.01134799606665116
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,0.005022936197976215
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,-0.0042401477702135515
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,0.043346917965858316
2015-07-25,288.16400146484375,290.7330017089844,286.00201416015625,288.6969909667969,20662200,0.0014523190754852883
2015-07-26,288.6400146484375,293.052001953125,287.70599365234375,292.6860046386719,16032300,0.013722713943767523
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,0.003199635296651489
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,0.0027310880836206508
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,-0.01656498435681487
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,21635800,-0.0064714333140721645
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,23629100,-0.0107343496138054
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.60101318359375,18995000,-0.010769111724396336
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,17722200,0.0035908351551854666
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.22698974609375,21474100,-0.004919921450151317
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,21908700,0.014091618850608268
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,20128000,-0.01176525184182441
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,18792100,-0.011794015540393898
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,42484800,0.0036118428850578886
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,58533000,-0.0687973817394527
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,23789600,0.01553406541650176
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,20979400,-0.0023151860348410653
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,25433900,0.02212268918500627
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,26815400,-0.014941646019161535
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,27685500,-0.008656834399337742
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,27091200,0.006040512802955279
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,19321100,-0.01566327593274089
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,29717000,-0.011706545070410978
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,21617900,-0.0020561200546923707
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,42147200,-0.20063416232442743
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,60869200,0.07132455635785633
2015-08-20,226.8990020751953,237.3650054931641,226.8990020751953,235.3500061035156,32275000,0.037516791304678734
2015-08-21,235.35499572753903,236.4320068359375,231.7239990234375,232.56900024414065,23173800,-0.011886837538967864
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,23205900,-0.0094134337891448
2015-08-23,230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,18406600,-0.009686912182080969
2015-08-24,228.11199951171875,228.13900756835935,210.4429931640625,210.4949951171875,59220700,-0.08062473359634079
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,61089200,0.05145266189809527
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,31808000,0.018872365248561083
2015-08-27,226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,21905400,-0.004713708157642016
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,31336600,0.02905731598082126
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,17142500,-0.0070081875315019145
2015-08-30,229.89500427246097,232.0679931640625,226.2469940185547,228.7610015869141,19412600,-0.00444452674457543
2015-08-31,229.1139984130859,231.95599365234375,225.9149932861328,230.05599975585935,20710700,0.005644959118663913
2015-09-01,230.25599670410156,231.21600341796875,226.86000061035156,228.1210021972656,20575200,-0.008446556918348894
2015-09-02,228.02699279785156,230.57699584960935,226.4750061035156,229.28399658203125,18760400,0.0050851953697263535
2015-09-03,229.32400512695312,229.60499572753903,226.66700744628903,227.18299865722656,17482000,-0.00920554074485158
2015-09-04,227.21499633789065,230.8999938964844,227.05099487304688,230.29800415039065,20962400,0.013618286292616499
2015-09-05,230.19900512695312,236.14300537109375,229.4429931640625,235.0189971923828,20671400,0.020292209507412843
2015-09-06,234.8699951171875,242.91200256347656,234.68099975585935,239.83999633789065,25473700,0.020305669091942837
2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,21192200,2.9201476095330115e-05
2015-09-08,239.8459930419922,245.781005859375,239.6779937744141,243.60699462890625,26879200,0.01555502844545953
2015-09-09,243.4149932861328,244.41600036621097,237.8209991455078,238.16799926757812,23635700,-0.022579945075460288
2015-09-10,238.33599853515625,241.29299926757812,235.79100036621097,238.4770050048828,21215500,0.001296586674883571
2015-09-11,238.32899475097656,241.16900634765625,238.32899475097656,240.10699462890625,19224700,0.0068117443452915295
2015-09-12,239.85499572753903,240.12399291992188,234.7539978027344,235.22900390625,17962600,-0.02052511060196729
2015-09-13,235.24200439453125,235.93499755859375,229.33200073242188,230.51199340820312,18478800,-0.020256631126833225
2015-09-14,230.60899353027344,232.44000244140625,227.96099853515625,230.6439971923828,20997800,0.0005724908294613855
2015-09-15,230.49200439453125,259.1820068359375,229.8220062255859,230.3040008544922,19177800,-0.0014752050165764698
2015-09-16,230.25,231.21499633789065,227.40199279785156,229.09100341796875,20144200,-0.005280859583557768
2015-09-17,229.0760040283203,230.28500366210935,228.92599487304688,229.80999755859375,18935400,0.0031335504931134946
2015-09-18,233.52099609375,234.35299682617188,232.18499755859375,232.9750061035156,20242200,0.013678307924646905
2015-09-19,232.8580017089844,233.2050018310547,231.08900451660156,231.4929962158203,12712600,-0.006381558728588354
2015-09-20,231.3990020751953,232.3650054931641,230.91000366210935,231.2120056152344,14444700,-0.0012145562897129612
2015-09-21,231.2169952392578,231.2169952392578,226.52099609375,227.0850067138672,19678800,-0.01801063655418645
2015-09-22,226.968994140625,232.3860015869141,225.11700439453125,230.6179962158203,25009300,0.015438219324374681
2015-09-23,230.93600463867188,231.8350067138672,229.59100341796875,230.2830047607422,17254100,-0.0014536376070196364
2015-09-24,230.3580017089844,235.6490020751953,230.2949981689453,234.5290069580078,25097800,0.018270269270815796
